	featureCounts on dataset 88 and 98: Counts	featureCounts on dataset 89 and 98: Counts	featureCounts on dataset 90 and 98: Counts	Mutant	Mutant2	Mutant3
gene-BTH_RS34680	1688.49200904167	1771.75276149011	1712.72991303026	98.7238612771485	92.8219732365811	101.21912269404
gene-BTH_RS25840	2375.70716242998	2431.66804942067	2376.21987933927	75.5539754672055	87.4668593960092	77.1193315764114
gene-BTH_RS25845	3970.09008995669	4494.17556648414	4213.35416105247	131.967610482719	129.415251147156	114.715005719912
MSTRG.3997.1	0	0	0	0	0	0
gene-BTH_RS32185	0	0	0	0	0	0
gene-BTH_RS25850	4366.22366563594	4961.34331982112	4279.89603267358	92.679543239772	100.854643997439	96.3991644705143
gene-BTH_RS25855	11171.6234091422	11386.261139607	10748.9232041865	213.565903987301	259.723021267742	217.862111703362
gene-BTH_RS25860	18501.1888508538	17039.0998518966	16866.9178935243	290.127265794069	311.489121726604	313.297284529172
gene-BTH_RS25865	21013.6824689742	21205.4957126595	21173.8164248267	410.006240202035	415.021322644329	328.721150844454
gene-BTH_RS25870	17508.6663283647	20191.6654600797	18170.7528273176	346.540900809582	332.909577088892	285.341526832722
gene-BTH_RS25875	14466.5355538113	15612.5503020798	14654.6417558602	287.105106775381	319.521792487462	267.98967722803
gene-BTH_RS25880	1226.70093463105	1684.63523173031	1560.35867076743	452.31646646367	302.563931992317	386.560649526762
gene-BTH_RS25885	5295.27727268479	5341.39354339829	4814.1597555445	2599.05675607187	2680.23447720628	2730.98832944967
gene-BTH_RS25890	2585.81115837036	2285.74618707299	2144.76989109194	1043.652247787	1065.66765427383	1056.53484259684
gene-BTH_RS25895	1738.82942473572	2357.61814912483	1964.43177524923	539.959078005628	469.464980023478	531.159396232534
MSTRG.4008.1	462.885366056141	436.676617921042	460.006851641572	111.819883691464	238.302565905454	130.138872035194
gene-BTH_RS25900	0	0	0	0	0	0
gene-BTH_RS25905	0	0	0	0	0	0
MSTRG.4008.4	72.2232486045042	107.807943077764	106.08124461336	38.2806809033841	47.3035055917192	39.5236574329109
gene-BTH_RS25910	0	0	0	0	0	0
gene-BTH_RS25915	0	0	0	0	0	0
gene-BTH_RS25920	0	0	0	0	0	0
gene-BTH_RS35350	0	0	0	0	0	0
gene-BTH_RS35355	0	0	0	0	0	0
gene-BTH_RS32225	0	0	0	0	0	0
gene-BTH_RS32230	0	0	0	0	0	0
gene-BTH_RS35360	0	0	0	0	0	0
gene-BTH_RS35365	0	0	0	0	0	0
gene-BTH_RS25940	0	0	0	0	0	0
gene-BTH_RS25945	0	0	0	0	0	0
gene-BTH_RS25950	0	0	0	0	0	0
gene-BTH_RS25955	0	0	0	0	0	0
gene-BTH_RS25960	0	0	0	0	0	0
MSTRG.4008.19	1193.87218526537	1454.86274698881	1095.5299443707	488.582374687929	436.441778006617	409.696448999686
MSTRG.4008.20	13.1314997462735	20.6904133179546	24.1093737757637	10.0738633956274	11.6027466545726	9.63991644705143
gene-BTH_RS35780	0	0	0	0	0	0
gene-BTH_RS35370	0	0	0	0	0	0
gene-BTH_RS25975	0	0	0	0	0	0
gene-BTH_RS32260	0	0	0	0	0	0
gene-BTH_RS32265	0	0	0	0	0	0
gene-BTH_RS25985	0	0	0	0	0	0
gene-BTH_RS25990	0	0	0	0	0	0
gene-BTH_RS25995	0	0	0	0	0	0
gene-BTH_RS26000	0	0	0	0	0	0
gene-BTH_RS26005	0	0	0	0	0	0
gene-BTH_RS26010	0	0	0	0	0	0
gene-BTH_RS26025	0	0	0	0	0	0
gene-BTH_RS26030	0	0	0	0	0	0
gene-BTH_RS32270	0	0	0	0	0	0
gene-BTH_RS26045	0	0	0	0	0	0
gene-BTH_RS26050	0	0	0	0	0	0
gene-BTH_RS26060	0	0	0	0	0	0
gene-BTH_RS26065	0	0	0	0	0	0
gene-BTH_RS26070	0	0	0	0	0	0
gene-BTH_RS26075	0	0	0	0	0	0
gene-BTH_RS32280	0	0	0	0	0	0
MSTRG.4008.42	2.18858329104558	8.71175297598089	2.89312485309165	5.0369316978137	8.92518973428665	3.85596657882057
gene-BTH_RS26130	0	0	0	0	0	0
gene-BTH_RS26145	0	0	0	0	0	0
gene-BTH_RS26155	0	2.17793824399522	1.9287499020611	0	0.892518973428665	0
gene-BTH_RS26160	0	0	0	0	0	0
gene-BTH_RS26165	0	0	0	0	0	0
gene-BTH_RS26170	0	0	0	0	0	0
gene-BTH_RS26175	0	0	0	0	0	0
gene-BTH_RS26180	0	0	0	0	0	0
gene-BTH_RS26185	0	0	0	0	0	0
gene-BTH_RS26190	0	0	0	0	0	0
gene-BTH_RS26195	0	0	0	0	0	0
rna-BTH_RS26225	97.3919564515284	137.210109371699	110.903119368513	99.7312476167112	84.7893024757232	108.931055851681
gene-BTH_RS26230	0	0	0	0	0	0
gene-BTH_RS34025	0	0	0	0	0	0
gene-BTH_RS26015	0	0	0	0	0	0
gene-BTH_RS26020	0	0	0	0	0	0
gene-BTH_RS26035	0	0	0	0	0	0
gene-BTH_RS26040	0	0	0	0	0	0
gene-BTH_RS32275	0	0	0	0	0	0
gene-BTH_RS34685	1637.0603017021	2516.60764093648	2090.76489383423	403.961922164659	690.809685433787	314.261276173877
gene-BTH_RS26080	0	0	0	0	0	0
gene-BTH_RS35375	305.307369100859	285.309909963374	303.778109574623	77.5687481463309	257.045464347455	71.3353817081806
gene-BTH_RS26090	209.009704294853	149.188769713673	178.409365940652	50.369316978137	309.704083779747	40.487649077616
gene-BTH_RS26095	0	0	0	0	0	0
gene-BTH_RS26100	268.101453153084	243.929083327465	226.628113492179	62.4579530528899	315.059197620319	76.1553399317063
gene-BTH_RS26105	85.3547483507777	75.1388694178352	58.8268720128635	26.1920448286312	155.298301376588	32.7757159199749
gene-BTH_RS26110	177.275246574692	179.679905129606	178.409365940652	49.3619306385742	234.732490011739	37.5956741435006
gene-BTH_RS26115	0	0	0	0	0	0
gene-BTH_RS26120	268.101453153084	250.462898059451	209.269364373629	78.5761344858937	339.157209902893	80.975298155232
gene-BTH_RS26125	52.525998985094	51.1815487338878	44.3612477474053	24.1772721495058	53.5511384057199	26.0277744070389
gene-BTH_RS26135	0	0	0	0	0	0
gene-BTH_RS26140	0	0	0	0	0	0
gene-BTH_RS26150	0	0	0	0	0	0
gene-BTH_RS34830	247.309911888151	306.000323281329	250.737487267943	98.7238612771485	179.396313659162	78.0833232211166
gene-BTH_RS26200	106.146289615711	148.099800591675	132.119368291185	54.3988623363879	94.6070111834385	43.3796240117314
gene-BTH_RS26210	563.560197444238	694.762299834476	588.268720128635	437.205671370229	827.365088368372	370.172791566775
gene-BTH_RS26215	0	0	0	0	0	0
gene-BTH_RS26220	32.8287493656837	55.5374252218782	45.3256226984358	28.2068175077567	45.5184676448619	40.487649077616
gene-BTH_RS34035	182.746704802306	274.420218743398	230.485613296301	227.669312741179	298.101337125174	192.798328941029
gene-BTH_RS35385	67.8460820224131	82.7616532718185	62.6843718169857	83.6130661837074	132.985327040871	78.0833232211166
gene-BTH_RS26240	550.428697697964	505.281672606892	427.218103306534	515.781805856123	664.926635204355	517.663513206662
gene-BTH_RS26245	456.319616183004	415.986204603088	413.716853992106	422.094876276788	532.833827136913	418.372373802032
gene-BTH_RS26250	273.572911380698	251.551867181448	231.449988247332	239.757948815932	270.433248948885	272.809635451555
gene-BTH_RS26255	67.8460820224131	130.676294639713	109.938744417483	85.6278388628329	83.8967835022945	89.6512229575783
gene-BTH_RS26260	422.396575171798	469.345691580971	381.892480608098	443.249989407605	446.259486714332	457.896031234943
gene-BTH_RS26265	190.406746320966	238.484237717477	278.704360847829	298.186356510571	207.956920808879	239.069927886875
gene-BTH_RS26270	89.7319149328689	107.807943077764	107.045619564391	100.738633956274	83.8967835022945	81.9392897999372
gene-BTH_RS26275	1673.17192600435	2097.3545289674	2118.73176741412	2013.76529278592	1857.33198370505	1755.42878500807
gene-BTH_RS26280	74.4118318955498	82.7616532718185	73.2924962783218	86.6352252023956	82.1117455554372	91.5792062469886
rna-BTH_RS26285	390.662117451637	559.730128706773	443.612477474053	377.769877336027	358.792627318323	288.233501766838
gene-BTH_RS35785	560.277322507669	785.146736960278	645.166842239438	652.786348036655	461.43230926262	509.951580049021
gene-BTH_RS26290	343.607576694157	404.007544261114	280.63311074989	231.69885809943	240.98012282574	214.970136769247
gene-BTH_RS26295	207.91541264933	243.929083327465	208.304989422599	173.270450404791	186.536465446591	221.718078282183
gene-BTH_RS26300	335.947535175497	272.242280499403	290.276860260195	300.201129189696	291.853704311173	282.449551898607
gene-BTH_RS26305	1354.73305715722	1471.19728381877	1296.11993418506	1409.33348904827	1266.48442329528	1364.04817725778
gene-BTH_RS26310	698.158069843541	797.125397302252	775.357460628562	837.138048176637	721.155330530361	753.841466159422
MSTRG.4048.1	54.7145822761396	46.8256722458973	67.5062465721385	39.2880672429468	49.9810625120052	64.5874401952446
gene-BTH_RS26315	68.9403736679359	68.6050546858496	69.4349964741996	48.3545442990115	43.7334296980046	56.8755070376034
gene-BTH_RS26320	0	0	0	0	0	0
gene-BTH_RS26325	0	0	0	0	0	0
gene-BTH_RS26330	0	0	0	0	0	0
gene-BTH_RS26335	0	0	0	0	0	0
gene-BTH_RS26340	0	0	0	0	0	0
gene-BTH_RS26345	0	0	0	0	0	0
gene-BTH_RS26350	0	0	0	0	0	0
gene-BTH_RS26355	0	0	0	0	0	0
gene-BTH_RS26360	0	0	0	0	0	0
gene-BTH_RS26365	932.336481985418	931.068599307958	910.369953772839	1050.70395216394	909.47683392381	945.675803455745
gene-BTH_RS26370	455.225324537481	507.459610850887	450.363102131267	517.796578535248	519.446042535483	461.751997813764
gene-BTH_RS26375	470.5454075748	478.057444556952	446.505602327145	524.848282912187	537.296422004056	532.123387877239
gene-BTH_RS26380	0	0	0	0	0	0
gene-BTH_RS26385	5412.36647875573	4733.74877332362	4343.5447794416	4595.69648108522	5038.26960500481	4973.23289503383
gene-BTH_RS26390	629.217696175605	554.285283096784	521.726848507527	535.929532647378	572.997180941203	638.162468794805
gene-BTH_RS26395	3665.87701250135	3056.7363254473	2841.048605736	2688.71414029295	3628.98214596095	3189.84835232932
gene-BTH_RS26400	133.503580753781	141.56598585969	135.012493144277	142.041473878346	133.8778460143	140.742780126951
gene-BTH_RS26405	66.7517903768903	69.6940238078472	66.5418716211079	65.4801120715781	57.1212142994346	89.6512229575783
MSTRG.4057.1	1.09429164552279	0	0	2.01477267912548	0.892518973428665	0
gene-BTH_RS26410	0	0	0	0	0	0
gene-BTH_RS26415	0	0	0	0	0	0
gene-BTH_RS26420	1315.3385579184	1663.94481841235	1330.83743242216	1539.28632685187	1215.61084180984	1516.35885712119
gene-BTH_RS26425	1443.37068044456	1249.04758293126	1074.31369544803	1132.30224566852	1216.50336078327	1197.27762272379
gene-BTH_RS26430	0	0	0	0	0	0
gene-BTH_RS26435	1408.35334778783	1234.89098434529	1198.71806413097	1248.15167471823	1316.46548580728	1154.86199035676
gene-BTH_RS26440	171.803788347078	197.103411081568	178.409365940652	157.152268971787	186.536465446591	174.482487691631
gene-BTH_RS26445	3007.11344189663	2645.1059973322	2117.76739246309	1276.35849222599	2509.76335328141	2063.90611131371
gene-BTH_RS26450	377.530617705363	359.359810259212	364.533731489548	445.264762086731	452.507119528333	428.976281893789
gene-BTH_RS26455	201.349662776194	225.416608253506	211.19811427569	235.728403457681	205.279363888593	217.862111703362
gene-BTH_RS26460	138.975038981395	132.854232883709	152.371242262827	156.144882632225	126.73769422687	119.534963943438
gene-BTH_RS26465	57.9974572127079	37.0249501479188	41.4681228943136	42.3102262616351	41.0558727777186	53.983532103488
gene-BTH_RS26470	0	0	0.96437495103055	0	0.892518973428665	0
gene-BTH_RS26475	3.28287493656837	1.08896912199761	3.8574998041222	0	0.892518973428665	0.963991644705143
gene-BTH_RS26480	5.47145822761396	4.35587648799045	1.9287499020611	0	4.46259486714332	0.963991644705143
gene-BTH_RS26485	2.18858329104558	6.53381473198567	3.8574998041222	3.02215901868822	4.46259486714332	5.78394986823086
gene-BTH_RS26490	0	0	0	0	0	0
gene-BTH_RS26495	298.741619227722	304.911354159331	334.638108007601	390.865899750343	317.736754540605	350.892958672672
gene-BTH_RS26500	30.6401660746382	10.8896912199761	31.8243733840081	16.1181814330038	33.9157209902893	21.2078161835131
gene-BTH_RS26505	15.3200830373191	6.53381473198567	9.6437495103055	13.0960224143156	11.6027466545726	14.4598746705771
gene-BTH_RS26510	65.6574987313675	58.804332587871	92.5799952989328	72.5318164485172	70.5089989008645	71.3353817081806
gene-BTH_RS26515	121.46637265303	101.274128345778	122.47561878088	109.805111012339	124.952656280013	112.787022430502
gene-BTH_RS26520	1045.04852147427	1127.08304126753	1511.17554826487	1160.50906317628	1047.81727480525	992.911394046297
gene-BTH_RS26530	1831.84421460515	1855.60338388393	2662.63923979535	1457.68803334728	1408.39494007043	1084.49060029329
gene-BTH_RS26535	1185.11785210118	1310.02985376313	2024.22302221312	883.477819796523	847.000505783803	644.910410307741
gene-BTH_RS26540	853.547483507777	815.637872376211	902.654954164595	936.869295793348	976.415756930959	853.132605564052
gene-BTH_RS26545	0	0	0	0	0	0
gene-BTH_RS26550	778.041359966705	1013.83025257978	867.937455927495	1622.89939303557	1253.98915766727	1228.12535535435
gene-BTH_RS26555	25.1687078470242	25.0462898059451	25.0737487267943	19.1403404516921	29.4531261231459	27.9557576964492
gene-BTH_RS26560	96.2976648060056	93.6513444917946	96.437495103055	83.6130661837074	107.10227681144	98.3271477599246
gene-BTH_RS32340	76.6004151865954	62.0712399538639	78.1143710334745	71.5244301089545	66.0464040337212	62.6594569058343
gene-BTH_RS26570	838.227400470458	708.918898420445	627.808093120888	703.155665014792	739.898228972363	715.281800371216
gene-BTH_RS26575	100.674831388097	102.363097467776	100.294994907177	71.5244301089545	96.3920491302958	91.5792062469886
gene-BTH_RS26580	113.80633113437	78.4057767838281	106.08124461336	98.7238612771485	98.1770870771531	101.21912269404
gene-BTH_RS26585	540.580072888259	502.014765240899	494.724349878672	497.648851743993	456.969714395476	539.83532103488
gene-BTH_RS32345	145.540788854531	136.121140249701	137.905617997369	130.960224143156	119.597542439441	148.454713284592
gene-BTH_RS26595	233.084120496355	218.88279352152	241.093737757637	219.610222024677	199.031731074592	221.718078282183
gene-BTH_RS26600	78.788998477641	47.9146413678949	59.7912469638941	47.3471579594488	54.4436573791486	53.983532103488
gene-BTH_RS26605	25.1687078470242	30.4911354159331	29.895623481947	34.2511355451331	29.4531261231459	31.8117242752697
gene-BTH_RS26610	129.126414171689	133.943202005706	120.546868878819	113.83465637059	140.1254788283	132.066855324605
gene-BTH_RS26615	210.103995940376	177.501966885611	239.164987855576	392.880672429468	395.385905228899	374.028758145596
gene-BTH_RS26620	48.1488324030028	50.0925796118902	58.8268720128635	66.4874984111408	86.5743404225805	71.3353817081806
MSTRG.4091.1	57.9974572127079	68.6050546858496	58.8268720128635	63.4653393924526	58.9062522462919	78.0833232211166
gene-BTH_RS26625	0	0	0	0	0	0
gene-BTH_RS34700	0	0	0	0	0	0
gene-BTH_RS26630	0	0	0	0	0	0
gene-BTH_RS26635	0	0	0	0	0	0
gene-BTH_RS26640	35.0173326567293	28.3131971719379	55.9337471597719	38.2806809033841	31.2381640700033	45.3076073011417
gene-BTH_RS34705	224.329787332172	357.181872015217	305.706859476684	334.45226473483	274.0033248426	305.58535137153
gene-BTH_RS26655	32.8287493656837	17.4235059519618	31.8243733840081	22.1624994703803	26.7755692028599	30.8477326305646
gene-BTH_RS26660	94.1090815149601	93.6513444917946	132.119368291185	88.6499978815211	86.5743404225805	103.14710598345
gene-BTH_RS26665	79.8832901231638	76.2278385398328	94.5087452009939	76.5613618067682	69.6164799274359	80.0113065105269
gene-BTH_RS26670	14.2257913917963	14.156598585969	17.3587491185499	17.1255677725666	13.38778460143	11.5678997364617
gene-BTH_RS26675	238.555578723969	251.551867181448	258.452486876187	227.669312741179	152.620744456302	183.158412493977
gene-BTH_RS26680	212.292579231422	205.815164057549	194.803740108171	179.314768442168	179.396313659162	186.050387428093
gene-BTH_RS26685	108.334872906756	82.7616532718185	80.0431209355356	40.2954535825096	97.2845681037245	70.3713900634754
gene-BTH_RS26690	163.049455182896	139.388047615694	135.012493144277	52.3840896572625	147.26563061573	98.3271477599246
MSTRG.4102.1	22.9801245559786	35.9359810259212	18.3231240695804	10.0738633956274	14.2803035748586	12.5318913811669
gene-BTH_RS26695	0	1.08896912199761	2.89312485309165	1.00738633956274	0	0.963991644705143
gene-BTH_RS26700	0	0	0	0	0	0
gene-BTH_RS26705	1458.69076348188	1551.7809988466	1253.68743633971	977.164749375857	833.612721182373	796.257098526448
gene-BTH_RS26710	28.4515827835926	22.8683515619499	24.1093737757637	17.1255677725666	17.8503794685733	17.3518496046926
gene-BTH_RS26715	9.84862480970512	18.5124750739594	21.2162489226721	15.1107950934411	13.38778460143	18.3158412493977
gene-BTH_RS26720	114.900622779893	109.985881321759	123.43999373191	93.6869295793348	121.382580386298	102.183114338745
gene-BTH_RS26725	223.235495686649	233.039392107489	248.808737365882	223.639767382928	215.097072596308	245.817869399811
MSTRG.4108.1	4.37716658209117	3.26690736599284	1.9287499020611	0	2.67755692028599	2.89197493411543
gene-BTH_RS26730	0	0	0	0	0	0
gene-BTH_RS26735	0	0	0	0	0	0
MSTRG.4108.4	0	0	0	0	0	0
gene-BTH_RS26740	0	0	0	0	0	0
gene-BTH_RS26745	0	0	0	0	0	0
gene-BTH_RS26750	0	0	0	0	0	0
MSTRG.4109.2	0	0	0	0	0	0
gene-BTH_RS32385	0	0	0	0	0	0
gene-BTH_RS26755	0	0	0	0	0	0.963991644705143
gene-BTH_RS26760	20.791541264933	35.9359810259212	26.0381236778248	36.2659082242586	41.9483917511472	29.8837409858594
gene-BTH_RS26765	898.413440974212	793.858489936259	647.095592141499	1302.55053705462	1343.24105501014	1244.51321331434
gene-BTH_RS26770	0	0	0	0	0	0
gene-BTH_RS26775	180.558121511261	168.79021390963	120.546868878819	282.068175077567	226.699819250881	275.701610385671
gene-BTH_RS26780	176.180954929169	137.210109371699	143.691867703552	201.477267912548	171.363642898304	220.754086637478
gene-BTH_RS26785	63.4689154403219	59.8933017098687	58.8268720128635	82.6056798441446	66.9389230071499	60.731473616424
gene-BTH_RS26790	183.840996447829	201.459287569558	173.587491185499	270.986925342377	244.550198719454	235.213961308055
gene-BTH_RS26795	167.426621764987	198.192380203565	177.444990989621	232.706244438993	159.760896243731	208.222195256311
gene-BTH_RS26800	98.4862480970512	84.9395915158137	111.867494319544	95.7017022584603	116.919985519155	80.0113065105269
gene-BTH_RS26805	110.523456197802	84.9395915158137	114.760619172635	90.6647705606466	87.4668593960092	121.462947232848
gene-BTH_RS26810	221.046912395604	223.23867000951	194.803740108171	130.960224143156	156.190820350016	172.554504402221
gene-BTH_RS26815	446.470991373299	409.452389871102	420.46747864932	508.730101479184	473.035055917192	424.156323670263
gene-BTH_RS26820	643.443487567401	642.491781978591	628.772468071918	787.776117538062	709.552583875789	743.237558067665
